experiment,run,checkpoint,step,band,mask_len,method,metric,value
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_left,stft_total,0.30623793601989746
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_left,stft_spectral_convergence,0.1953059285879135
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_left,stft_log_magnitude,0.11093202233314514
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_left,acc_top1,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_right,wave_l1,0.003318989626823719
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_right,wave_mse,0.00021024903134370842
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_right,si_sdr_db,9.312189708766597
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_right,snr_db,9.625776215308772
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_right,log_mel_l1,0.24195274710655212
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_right,stft_total,0.4567452669143677
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_right,stft_spectral_convergence,0.20357050001621246
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_right,stft_log_magnitude,0.253174751996994
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_right,acc_top1,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,1,nearest,wave_l1,0.003318989626823719
exp04_real_gaps,baseline,best_val,20000,real_gap,1,nearest,wave_mse,0.00021024903134370842
exp04_real_gaps,baseline,best_val,20000,real_gap,1,nearest,si_sdr_db,9.312189708766597
exp04_real_gaps,baseline,best_val,20000,real_gap,1,nearest,snr_db,9.625776215308772
exp04_real_gaps,baseline,best_val,20000,real_gap,1,nearest,log_mel_l1,0.24195274710655212
exp04_real_gaps,baseline,best_val,20000,real_gap,1,nearest,stft_total,0.4567452669143677
exp04_real_gaps,baseline,best_val,20000,real_gap,1,nearest,stft_spectral_convergence,0.20357050001621246
exp04_real_gaps,baseline,best_val,20000,real_gap,1,nearest,stft_log_magnitude,0.253174751996994
exp04_real_gaps,baseline,best_val,20000,real_gap,1,nearest,acc_top1,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,1,random_tokens,wave_l1,0.0063909920651137025
exp04_real_gaps,baseline,best_val,20000,real_gap,1,random_tokens,wave_mse,0.0007899893570124322
exp04_real_gaps,baseline,best_val,20000,real_gap,1,random_tokens,si_sdr_db,3.641072952490494
exp04_real_gaps,baseline,best_val,20000,real_gap,1,random_tokens,snr_db,3.876919006211531
exp04_real_gaps,baseline,best_val,20000,real_gap,1,random_tokens,log_mel_l1,0.17114686965942383
exp04_real_gaps,baseline,best_val,20000,real_gap,1,random_tokens,stft_total,0.6224782466888428
exp04_real_gaps,baseline,best_val,20000,real_gap,1,random_tokens,stft_spectral_convergence,0.4599962532520294
exp04_real_gaps,baseline,best_val,20000,real_gap,1,random_tokens,stft_log_magnitude,0.16248196363449097
exp04_real_gaps,baseline,best_val,20000,real_gap,1,random_tokens,acc_top1,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,1,codec_ceiling,wave_l1,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,1,codec_ceiling,wave_mse,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,1,codec_ceiling,si_sdr_db,62.85313690702053
exp04_real_gaps,baseline,best_val,20000,real_gap,1,codec_ceiling,snr_db,62.85313690744697
exp04_real_gaps,baseline,best_val,20000,real_gap,1,codec_ceiling,log_mel_l1,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,1,codec_ceiling,stft_total,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,1,codec_ceiling,stft_spectral_convergence,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,1,codec_ceiling,stft_log_magnitude,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,1,codec_ceiling,acc_top1,1.0
exp04_real_gaps,baseline,best_val,20000,real_gap,1,model,wave_l1,0.0026679204040164855
exp04_real_gaps,baseline,best_val,20000,real_gap,1,model,wave_mse,9.952149103746466e-05
exp04_real_gaps,baseline,best_val,20000,real_gap,1,model,si_sdr_db,12.656987227084805
exp04_real_gaps,baseline,best_val,20000,real_gap,1,model,snr_db,12.873924529167857
exp04_real_gaps,baseline,best_val,20000,real_gap,1,model,log_mel_l1,0.07898904383182526
exp04_real_gaps,baseline,best_val,20000,real_gap,1,model,stft_total,0.27164700627326965
exp04_real_gaps,baseline,best_val,20000,real_gap,1,model,stft_spectral_convergence,0.16416065394878387
exp04_real_gaps,baseline,best_val,20000,real_gap,1,model,stft_log_magnitude,0.10748635977506638
exp04_real_gaps,baseline,best_val,20000,real_gap,1,model,acc_top1,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,2,repeat_left,wave_l1,0.006244201496717912
exp04_real_gaps,baseline,best_val,20000,real_gap,2,repeat_left,wave_mse,0.0004651308422065769
exp04_real_gaps,baseline,best_val,20000,real_gap,2,repeat_left,si_sdr_db,13.55835047154569
exp04_real_gaps,baseline,best_val,20000,real_gap,2,repeat_left,snr_db,13.711055117998692
exp04_real_gaps,baseline,best_val,20000,real_gap,2,repeat_left,log_mel_l1,0.3193393349647522
exp04_real_gaps,baseline,best_val,20000,real_gap,2,repeat_left,stft_total,0.4133175313472748
exp04_real_gaps,baseline,best_val,20000,real_gap,2,repeat_left,stft_spectral_convergence,0.12862259149551392
exp04_real_gaps,baseline,best_val,20000,real_gap,2,repeat_left,stft_log_magnitude,0.28469493985176086
exp04_real_gaps,baseline,best_val,20000,real_gap,2,repeat_left,acc_top1,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,2,repeat_right,wave_l1,0.011576061722107891
exp04_real_gaps,baseline,best_val,20000,real_gap,2,repeat_right,wave_mse,0.0018668639895428794
exp04_real_gaps,baseline,best_val,20000,real_gap,2,repeat_right,si_sdr_db,7.593161737395427
exp04_real_gaps,baseline,best_val,20000,real_gap,2,repeat_right,snr_db,7.675686722663339
exp04_real_gaps,baseline,best_val,20000,real_gap,2,repeat_right,log_mel_l1,0.1902943104505539
exp04_real_gaps,baseline,best_val,20000,real_gap,2,repeat_right,stft_total,0.4528508484363556
exp04_real_gaps,baseline,best_val,20000,real_gap,2,repeat_right,stft_spectral_convergence,0.2763945162296295
exp04_real_gaps,baseline,best_val,20000,real_gap,2,repeat_right,stft_log_magnitude,0.17645633220672607
exp04_real_gaps,baseline,best_val,20000,real_gap,2,repeat_right,acc_top1,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,2,nearest,wave_l1,0.009582948312769237
exp04_real_gaps,baseline,best_val,20000,real_gap,2,nearest,wave_mse,0.0014209593454898787
exp04_real_gaps,baseline,best_val,20000,real_gap,2,nearest,si_sdr_db,8.611292765063796
exp04_real_gaps,baseline,best_val,20000,real_gap,2,nearest,snr_db,8.860996251468451
exp04_real_gaps,baseline,best_val,20000,real_gap,2,nearest,log_mel_l1,0.25303032994270325
exp04_real_gaps,baseline,best_val,20000,real_gap,2,nearest,stft_total,0.4237916171550751
exp04_real_gaps,baseline,best_val,20000,real_gap,2,nearest,stft_spectral_convergence,0.1959630697965622
exp04_real_gaps,baseline,best_val,20000,real_gap,2,nearest,stft_log_magnitude,0.22782854735851288
exp04_real_gaps,baseline,best_val,20000,real_gap,2,nearest,acc_top1,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,2,random_tokens,wave_l1,0.008119407222886153
exp04_real_gaps,baseline,best_val,20000,real_gap,2,random_tokens,wave_mse,0.000764887768193519
exp04_real_gaps,baseline,best_val,20000,real_gap,2,random_tokens,si_sdr_db,11.407784478141917
exp04_real_gaps,baseline,best_val,20000,real_gap,2,random_tokens,snr_db,11.550832997708378
exp04_real_gaps,baseline,best_val,20000,real_gap,2,random_tokens,log_mel_l1,0.2585028409957886
exp04_real_gaps,baseline,best_val,20000,real_gap,2,random_tokens,stft_total,0.39794468879699707
exp04_real_gaps,baseline,best_val,20000,real_gap,2,random_tokens,stft_spectral_convergence,0.18322956562042236
exp04_real_gaps,baseline,best_val,20000,real_gap,2,random_tokens,stft_log_magnitude,0.2147151082754135
exp04_real_gaps,baseline,best_val,20000,real_gap,2,random_tokens,acc_top1,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,2,codec_ceiling,wave_l1,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,2,codec_ceiling,wave_mse,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,2,codec_ceiling,si_sdr_db,70.38681583450384
exp04_real_gaps,baseline,best_val,20000,real_gap,2,codec_ceiling,snr_db,70.38681583457686
exp04_real_gaps,baseline,best_val,20000,real_gap,2,codec_ceiling,log_mel_l1,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,2,codec_ceiling,stft_total,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,2,codec_ceiling,stft_spectral_convergence,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,2,codec_ceiling,stft_log_magnitude,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,2,codec_ceiling,acc_top1,1.0
exp04_real_gaps,baseline,best_val,20000,real_gap,2,model,wave_l1,0.00574773449367887
exp04_real_gaps,baseline,best_val,20000,real_gap,2,model,wave_mse,0.00036882906621438374
exp04_real_gaps,baseline,best_val,20000,real_gap,2,model,si_sdr_db,14.570539634768737
exp04_real_gaps,baseline,best_val,20000,real_gap,2,model,snr_db,14.718552669037226
exp04_real_gaps,baseline,best_val,20000,real_gap,2,model,log_mel_l1,0.09872821718454361
exp04_real_gaps,baseline,best_val,20000,real_gap,2,model,stft_total,0.22045384347438812
exp04_real_gaps,baseline,best_val,20000,real_gap,2,model,stft_spectral_convergence,0.11584138125181198
exp04_real_gaps,baseline,best_val,20000,real_gap,2,model,stft_log_magnitude,0.10461246222257614
exp04_real_gaps,baseline,best_val,20000,real_gap,2,model,acc_top1,0.0625
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_left,wave_l1,0.007857340607236465
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_left,wave_mse,0.0008058166337507642
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_left,si_sdr_db,14.330808566650706
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_left,snr_db,14.48813845957545
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_left,log_mel_l1,0.1818208396434784
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_left,stft_total,0.33916375041007996
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_left,stft_spectral_convergence,0.12252358347177505
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_left,stft_log_magnitude,0.2166401743888855
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_left,acc_top1,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_right,wave_l1,0.009604587372691778
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_right,wave_mse,0.001387878242198366
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_right,si_sdr_db,11.985528190191282
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_right,snr_db,12.126989325120128
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_right,log_mel_l1,0.0883713960647583
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_right,stft_total,0.24522730708122253
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_right,stft_spectral_convergence,0.13712666928768158
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_right,stft_log_magnitude,0.10810063034296036
exp04_real_gaps,baseline,best_val,20000,real_gap,1,repeat_right,acc_top1,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,1,nearest,wave_l1,0.009604587372691778
exp04_real_gaps,baseline,best_val,20000,real_gap,1,nearest,wave_mse,0.001387878242198366
exp04_real_gaps,baseline,best_val,20000,real_gap,1,nearest,si_sdr_db,11.985528190191282
exp04_real_gaps,baseline,best_val,20000,real_gap,1,nearest,snr_db,12.126989325120128
exp04_real_gaps,baseline,best_val,20000,real_gap,1,nearest,log_mel_l1,0.0883713960647583
exp04_real_gaps,baseline,best_val,20000,real_gap,1,nearest,stft_total,0.24522730708122253
exp04_real_gaps,baseline,best_val,20000,real_gap,1,nearest,stft_spectral_convergence,0.13712666928768158
exp04_real_gaps,baseline,best_val,20000,real_gap,1,nearest,stft_log_magnitude,0.10810063034296036
exp04_real_gaps,baseline,best_val,20000,real_gap,1,nearest,acc_top1,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,1,random_tokens,wave_l1,0.0052398895742499
exp04_real_gaps,baseline,best_val,20000,real_gap,1,random_tokens,wave_mse,0.0003636798441918442
exp04_real_gaps,baseline,best_val,20000,real_gap,1,random_tokens,si_sdr_db,17.90118238907843
exp04_real_gaps,baseline,best_val,20000,real_gap,1,random_tokens,snr_db,17.94330186318107
exp04_real_gaps,baseline,best_val,20000,real_gap,1,random_tokens,log_mel_l1,0.07982176542282104
exp04_real_gaps,baseline,best_val,20000,real_gap,1,random_tokens,stft_total,0.19617238640785217
exp04_real_gaps,baseline,best_val,20000,real_gap,1,random_tokens,stft_spectral_convergence,0.09145846217870712
exp04_real_gaps,baseline,best_val,20000,real_gap,1,random_tokens,stft_log_magnitude,0.10471391677856445
exp04_real_gaps,baseline,best_val,20000,real_gap,1,random_tokens,acc_top1,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,1,codec_ceiling,wave_l1,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,1,codec_ceiling,wave_mse,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,1,codec_ceiling,si_sdr_db,73.55050612799842
exp04_real_gaps,baseline,best_val,20000,real_gap,1,codec_ceiling,snr_db,73.55050612803474
exp04_real_gaps,baseline,best_val,20000,real_gap,1,codec_ceiling,log_mel_l1,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,1,codec_ceiling,stft_total,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,1,codec_ceiling,stft_spectral_convergence,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,1,codec_ceiling,stft_log_magnitude,0.0
exp04_real_gaps,baseline,best_val,20000,real_gap,1,codec_ceiling,acc_top1,1.0
exp04_real_gaps,baseline,best_val,20000,real_gap,1,model,wave_l1,0.007517977046825653
exp04_real_gaps,baseline,best_val,20000,real_gap,1,model,wave_mse,0.0008549216997571051
exp04_real_gaps,baseline,best_val,20000,real_gap,1,model,si_sdr_db,14.16765498212446
exp04_real_gaps,baseline,best_val,20000,real_gap,1,model,snr_db,14.231237642584647
exp04_real_gaps,baseline,best_val,20000,real_gap,1,model,log_mel_l1,0.07649080455303192
exp04_real_gaps,baseline,best_val,20000,real_gap,1,model,stft_total,0.2195572555065155
exp04_real_gaps,baseline,best_val,20000,real_gap,1,model,stft_spectral_convergence,0.12472987174987793
exp04_real_gaps,baseline,best_val,20000,real_gap,1,model,stft_log_magnitude,0.09482739120721817
exp04_real_gaps,baseline,best_val,20000,real_gap,1,model,acc_top1,0.0
exp04_real_gaps,baseline,best,78000,real_gap,3,repeat_left,wave_l1,0.007547373343691756
exp04_real_gaps,baseline,best,78000,real_gap,3,repeat_left,wave_mse,0.0004462237491779454
exp04_real_gaps,baseline,best,78000,real_gap,3,repeat_left,si_sdr_db,7.159386825369012
exp04_real_gaps,baseline,best,78000,real_gap,3,repeat_left,snr_db,7.314824497182397
exp04_real_gaps,baseline,best,78000,real_gap,3,repeat_left,log_mel_l1,0.49565550684928894
exp04_real_gaps,baseline,best,78000,real_gap,3,repeat_left,stft_total,0.821161150932312
exp04_real_gaps,baseline,best,78000,real_gap,3,repeat_left,stft_spectral_convergence,0.312980979681015
exp04_real_gaps,baseline,best,78000,real_gap,3,repeat_left,stft_log_magnitude,0.5081801414489746
exp04_real_gaps,baseline,best,78000,real_gap,3,repeat_left,acc_top1,0.0
exp04_real_gaps,baseline,best,78000,real_gap,3,repeat_right,wave_l1,0.011350615094758853
exp04_real_gaps,baseline,best,78000,real_gap,3,repeat_right,wave_mse,0.0011139062072954866
exp04_real_gaps,baseline,best,78000,real_gap,3,repeat_right,si_sdr_db,3.2260561035923145
exp04_real_gaps,baseline,best,78000,real_gap,3,repeat_right,snr_db,3.341870898545061
exp04_real_gaps,baseline,best,78000,real_gap,3,repeat_right,log_mel_l1,0.2969512939453125
exp04_real_gaps,baseline,best,78000,real_gap,3,repeat_right,stft_total,0.8018825054168701
exp04_real_gaps,baseline,best,78000,real_gap,3,repeat_right,stft_spectral_convergence,0.5121015310287476
exp04_real_gaps,baseline,best,78000,real_gap,3,repeat_right,stft_log_magnitude,0.28978100419044495
exp04_real_gaps,baseline,best,78000,real_gap,3,repeat_right,acc_top1,0.0
exp04_real_gaps,baseline,best,78000,real_gap,3,nearest,wave_l1,0.009850753818838192
exp04_real_gaps,baseline,best,78000,real_gap,3,nearest,wave_mse,0.0008566783492907648
exp04_real_gaps,baseline,best,78000,real_gap,3,nearest,si_sdr_db,4.442348924584111
exp04_real_gaps,baseline,best,78000,real_gap,3,nearest,snr_db,4.482178056892383
exp04_real_gaps,baseline,best,78000,real_gap,3,nearest,log_mel_l1,0.3509005606174469
exp04_real_gaps,baseline,best,78000,real_gap,3,nearest,stft_total,0.7878066301345825
exp04_real_gaps,baseline,best,78000,real_gap,3,nearest,stft_spectral_convergence,0.43931150436401367
exp04_real_gaps,baseline,best,78000,real_gap,3,nearest,stft_log_magnitude,0.34849512577056885
exp04_real_gaps,baseline,best,78000,real_gap,3,nearest,acc_top1,0.0
exp04_real_gaps,baseline,best,78000,real_gap,3,random_tokens,wave_l1,0.011389940186713179
exp04_real_gaps,baseline,best,78000,real_gap,3,random_tokens,wave_mse,0.0017903371683786599
exp04_real_gaps,baseline,best,78000,real_gap,3,random_tokens,si_sdr_db,1.0187963737718198
exp04_real_gaps,baseline,best,78000,real_gap,3,random_tokens,snr_db,1.2810103329067797
